75ECSV 	
// AQ6375E OPTICAL SPECTRUM ANALYZER //
40
"CTRWL",1650.000000
"SPAN",1300.000000
"START WL",1000.000000
"STOP WL",2300.000000
"WLFREQ", 0
"REFL", -9.6
"LSCL",10.0
"RESLN",2.000
"CUSTOM RES",0
"AVG",   1
"SMPLAUTO",      0
"SMPL",       3251
"SMPLINTVL",0.4000
"NORMAL"
"SENS LEVEL",-67.0
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",1
"MODELNAME",AQ6375E
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESCAL0_0",   9977
"RESCAL0_1",      0
"RESCAL0_2",      0
"RESCAL1_0",   9977
"RESCAL1_1",      0
"RESCAL1_2",      0









"[TRACE DATA]"
1000.0000, -50.464
1000.4000, -50.131
1000.8000, -50.703
1001.2000, -50.097
1001.6000, -50.692
1002.0000, -50.252
1002.4000, -49.678
1002.8000, -50.542
1003.2000, -50.324
1003.6000, -50.141
1004.0000, -50.563
1004.4000, -50.460
1004.8000, -50.235
1005.2000, -50.504
1005.6000, -50.171
1006.0000, -50.416
1006.4000, -50.172
1006.8000, -49.909
1007.2000, -50.378
1007.6000, -50.210
1008.0000, -50.480
1008.4000, -50.744
1008.8000, -50.153
1009.2000, -50.407
1009.6000, -50.872
1010.0000, -50.616
1010.4000, -50.191
1010.8000, -50.539
1011.2000, -51.028
1011.6000, -50.242
1012.0000, -50.892
1012.4000, -50.789
1012.8000, -50.088
1013.2000, -50.238
1013.6000, -50.353
1014.0000, -50.791
1014.4000, -50.410
1014.8000, -50.601
1015.2000, -50.341
1015.6000, -50.557
1016.0000, -50.638
1016.4000, -50.679
1016.8000, -50.989
1017.2000, -50.970
1017.6000, -50.813
1018.0000, -50.659
1018.4000, -51.094
1018.8000, -50.335
1019.2000, -50.567
1019.6000, -50.512
1020.0000, -51.041
1020.4000, -50.603
1020.8000, -50.527
1021.2000, -51.054
1021.6000, -50.477
1022.0000, -50.712
1022.4000, -50.625
1022.8000, -50.942
1023.2000, -50.622
1023.6000, -50.736
1024.0000, -50.697
1024.4000, -50.727
1024.8000, -50.971
1025.2000, -50.839
1025.6000, -50.881
1026.0000, -51.177
1026.4000, -50.445
1026.8000, -50.834
1027.2000, -51.277
1027.6000, -50.263
1028.0000, -51.008
1028.4000, -50.499
1028.8000, -50.801
1029.2000, -51.283
1029.6000, -51.409
1030.0000, -50.658
1030.4000, -50.776
1030.8000, -50.638
1031.2000, -51.052
1031.6000, -51.491
1032.0000, -51.133
1032.4000, -50.769
1032.8000, -51.097
1033.2000, -50.827
1033.6000, -51.139
1034.0000, -51.140
1034.4000, -51.035
1034.8000, -51.114
1035.2000, -51.363
1035.6000, -51.111
1036.0000, -50.627
1036.4000, -50.867
