75ECSV 	
// AQ6375E OPTICAL SPECTRUM ANALYZER //
40
"CTRWL",1750.000000
"SPAN",1500.000000
"START WL",1000.000000
"STOP WL",2500.000000
"WLFREQ", 0
"REFL",-10.7
"LSCL",10.0
"RESLN",0.500
"CUSTOM RES",0
"AVG",   1
"SMPLAUTO",      0
"SMPL",      15001
"SMPLINTVL",0.1000
"MID"
"SENS LEVEL",-69.0
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",1
"MODELNAME",AQ6375E
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESCAL0_0",   9872
"RESCAL0_1",      0
"RESCAL0_2",      0
"RESCAL1_0",   9872
"RESCAL1_1",      0
"RESCAL1_2",      0









"[TRACE DATA]"
1000.0000, -59.921
1000.1000, -62.914
1000.2000, -63.940
1000.3000, -59.585
1000.4000, -74.561
1000.5000, -62.236
1000.6000, -61.232
1000.7000, -64.099
1000.8000, -61.070
1000.9000, -61.018
1001.0000, -62.175
1001.1000, -60.601
1001.2000, -63.955
1001.3000, -64.986
1001.4000, -61.370
1001.5000, -60.512
1001.6000, -61.282
1001.7000, -71.376
1001.8000, -60.184
1001.9000, -61.698
1002.0000, -65.138
1002.1000, -59.878
1002.2000, -65.225
1002.3000, -61.429
1002.4000, -63.005
1002.5000, -66.012
1002.6000, -64.190
1002.7000, -60.255
1002.8000, -60.813
1002.9000, -65.136
1003.0000, -60.918
1003.1000, -63.498
1003.2000, -62.149
1003.3000, -62.892
1003.4000, -59.941
1003.5000, -61.386
1003.6000, -61.113
1003.7000, -61.007
1003.8000,-210.000
1003.9000, -59.282
1004.0000, -63.254
1004.1000, -61.013
1004.2000, -60.599
1004.3000, -61.057
1004.4000, -61.428
1004.5000,-210.000
1004.6000, -63.630
1004.7000, -62.439
1004.8000, -64.628
1004.9000, -61.902
1005.0000, -63.223
1005.1000, -67.765
1005.2000, -62.262
1005.3000, -58.989
1005.4000, -61.013
1005.5000, -59.268
1005.6000, -61.702
1005.7000, -61.041
1005.8000, -63.079
1005.9000, -62.125
1006.0000, -61.243
1006.1000, -60.890
1006.2000, -64.301
1006.3000, -62.182
1006.4000, -61.970
1006.5000, -61.790
1006.6000, -64.890
1006.7000, -59.540
1006.8000, -59.952
1006.9000, -63.069
1007.0000, -66.755
1007.1000, -63.950
1007.2000,-210.000
1007.3000, -63.535
1007.4000, -66.170
1007.5000, -71.053
1007.6000, -65.236
1007.7000, -62.094
1007.8000, -63.355
1007.9000, -70.375
1008.0000, -62.269
1008.1000, -65.674
1008.2000,-210.000
1008.3000, -64.510
1008.4000, -64.010
1008.5000, -62.127
1008.6000, -62.055
1008.7000, -59.445
1008.8000, -62.193
1008.9000, -62.203
1009.0000, -61.240
1009.1000, -60.676
1009.2000, -60.160
1009.3000, -67.515
1009.4000, -61.382
1009.5000, -60.870
1009.6000, -62.721
1009.7000, -63.934
1009.8000, -60.259
1009.9000, -61.484
1010.0000, -61.157
1010.1000, -60.301
1010.2000, -59.927
1010.3000, -62.984
1010.4000, -60.235
1010.5000, -60.790
1010.6000, -63.796
1010.7000, -63.641
1010.8000, -59.900
1010.9000, -61.435
1011.0000, -62.499
1011.1000, -62.987
1011.2000, -64.394
1011.3000, -61.321
1011.4000, -61.447
1011.5000, -63.134
1011.6000, -60.268
1011.7000, -62.521
1011.8000, -61.756
1011.9000, -64.832
1012.0000, -63.841
1012.1000, -59.341
1012.2000, -59.550
1012.3000, -61.976
1012.4000, -61.542
1012.5000, -62.579
1012.6000, -71.920
1012.7000, -61.245
1012.8000, -59.985
1012.9000, -64.056
1013.0000, -62.396
1013.1000, -62.645
1013.2000, -61.573
1013.3000, -69.490
1013.4000, -62.825
1013.5000, -59.445
1013.6000, -63.089
1013.7000, -61.856
1013.8000, -62.172
1013.9000, -63.913
1014.0000, -60.539
1014.1000, -63.405
1014.2000, -61.073
1014.3000, -62.621
1014.4000, -61.305
1014.5000, -63.564
1014.6000, -63.927
1014.7000, -60.889
1014.8000, -61.988
1014.9000, -62.198
1015.0000, -60.085
1015.1000, -65.193
1015.2000, -64.033
1015.3000, -62.467
1015.4000, -62.277
1015.5000, -63.739
1015.6000, -63.584
1015.7000, -63.305
1015.8000, -61.209
1015.9000, -60.795
1016.0000, -62.299
1016.1000, -59.967
1016.2000, -61.509
1016.3000, -60.577
1016.4000, -64.134
1016.5000, -60.685
1016.6000, -69.485
1016.7000, -60.968
1016.8000, -61.205
1016.9000, -67.253
1017.0000, -63.087
1017.1000, -61.572
1017.2000, -61.240
1017.3000, -72.748
1017.4000, -64.249
1017.5000, -60.979
1017.6000, -60.823
1017.7000, -62.708
1017.8000, -62.300
1017.9000, -60.960
1018.0000, -62.333
1018.1000, -67.536
1018.2000, -62.499
1018.3000, -59.604
1018.4000, -63.351
1018.5000, -61.222
1018.6000, -61.816
1018.7000, -62.374
1018.8000, -61.935
1018.9000, -60.055
1019.0000, -65.107
1019.1000, -62.161
1019.2000, -60.923
1019.3000, -64.084
1019.4000, -60.815
1019.5000, -60.983
1019.6000, -69.110
1019.7000, -62.771
1019.8000, -60.053
1019.9000, -71.798
1020.0000, -63.801
1020.1000, -63.012
1020.2000, -62.368
1020.3000, -66.257
1020.4000, -62.727
1020.5000, -64.626
1020.6000, -63.138
1020.7000, -63.262
1020.8000, -62.014
1020.9000,-210.000
1021.0000, -62.079
1021.1000, -64.394
1021.2000,-210.000
1021.3000, -61.990
1021.4000, -63.067
1021.5000, -60.366
1021.6000, -63.805
1021.7000, -60.775
1021.8000, -60.328
1021.9000, -65.574
1022.0000, -63.371
1022.1000, -66.723
1022.2000,-210.000
1022.3000, -68.265
1022.4000, -61.672
1022.5000, -62.331
1022.6000, -61.900
1022.7000, -61.249
1022.8000, -62.847
1022.9000, -60.002
1023.0000, -62.005
1023.1000, -61.916
1023.2000, -62.681
1023.3000, -60.740
1023.4000, -65.302
1023.5000, -61.606
1023.6000, -63.450
1023.7000, -61.899
1023.8000, -65.756
1023.9000, -61.433
1024.0000, -67.120
1024.1000, -60.684
1024.2000, -63.442
1024.3000, -61.755
1024.4000, -64.555
1024.5000, -67.500
1024.6000, -66.794
1024.7000, -66.603
